"export-plot data (NetLogo 6.0.1)"
"lupus.nlogo"
"04/29/2018 22:24:29:292 -0400"

"MODEL SETTINGS"
"bcell-lifetime","autoreactive-eating-time","bcell-spawn-rate","tcell-spawn-rate","dcell-lifetime","antigen-lifetime","antibody-lifetime","body-cell-spawn-rate","dcell-spawn-rate","autoantibody-eating-time","tcell-lifetime","has-predisposition?","nucleic-antigen-per-cell","antibody-production-time","num-dcells","anifrolumab-amount","anifrolumab-cycle-length","num-tcells","num-bcells","anifrolumab-lifetime","cell-growth-rate","base-cell-death-rate"
"100","4","32","32","100","50","50","3","32","5","100","true","3","3","1","100","300","1","1","100","15","27"

"""Infamation Respose"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"163","3","105","true","163","1","64","true"
"164","4","105","true","164","1","64","true"
"165","4","105","true","165","1","64","true"
"166","4","105","true","166","1","64","true"
"167","4","105","true","167","1","64","true"
"168","7","105","true","168","1","64","true"
"169","6","105","true","169","1","64","true"
"170","4","105","true","170","1","64","true"
"171","6","105","true","171","1","64","true"
"172","5","105","true","172","1","64","true"
"173","5","105","true","173","1","64","true"
"174","5","105","true","174","1","64","true"
"175","5","105","true","175","1","64","true"
"176","5","105","true","176","1","64","true"
"177","4","105","true","177","1","64","true"
"178","4","105","true","178","2","64","true"
"179","4","105","true","179","2","64","true"
"180","4","105","true","180","2","64","true"
"181","4","105","true","181","2","64","true"
"182","4","105","true","182","2","64","true"
"183","6","105","true","183","2","64","true"
"184","6","105","true","184","2","64","true"
"185","8","105","true","185","2","64","true"
"186","8","105","true","186","2","64","true"
"187","8","105","true","187","2","64","true"
"188","7","105","true","188","2","64","true"
"189","7","105","true","189","2","64","true"
"190","7","105","true","190","2","64","true"
"191","7","105","true","191","2","64","true"
"192","7","105","true","192","2","64","true"
"193","7","105","true","193","2","64","true"
"194","8","105","true","194","2","64","true"
"195","8","105","true","195","2","64","true"
"196","7","105","true","196","2","64","true"
"197","6","105","true","197","2","64","true"
"198","6","105","true","198","2","64","true"
"199","6","105","true","199","2","64","true"
"200","5","105","true","200","2","64","true"
"201","5","105","true","201","2","64","true"
"202","6","105","true","202","2","64","true"
"203","6","105","true","203","2","64","true"
"204","6","105","true","204","2","64","true"
"205","6","105","true","205","2","64","true"
"206","5","105","true","206","2","64","true"
"207","5","105","true","207","2","64","true"
"208","5","105","true","208","2","64","true"
"209","5","105","true","209","2","64","true"
"210","6","105","true","210","2","64","true"
"211","8","105","true","211","2","64","true"
"212","6","105","true","212","2","64","true"
"213","4","105","true","213","2","64","true"
"214","5","105","true","214","2","64","true"
"215","5","105","true","215","2","64","true"
"216","8","105","true","216","2","64","true"
"217","8","105","true","217","2","64","true"
"218","8","105","true","218","2","64","true"
"219","7","105","true","219","2","64","true"
"220","7","105","true","220","2","64","true"
"221","8","105","true","221","2","64","true"
"222","9","105","true","222","2","64","true"
"223","9","105","true","223","2","64","true"
"224","7","105","true","224","2","64","true"
"225","6","105","true","225","2","64","true"
"226","7","105","true","226","2","64","true"
"227","7","105","true","227","2","64","true"
"228","7","105","true","228","2","64","true"
"229","7","105","true","229","2","64","true"
"230","7","105","true","230","2","64","true"
"231","7","105","true","231","2","64","true"
"232","8","105","true","232","2","64","true"
"233","7","105","true","233","2","64","true"
"234","8","105","true","234","2","64","true"
"235","8","105","true","235","2","64","true"
"236","8","105","true","236","2","64","true"
"237","8","105","true","237","2","64","true"
"238","8","105","true","238","2","64","true"
"239","9","105","true","239","2","64","true"
"240","9","105","true","240","2","64","true"
"241","11","105","true","241","2","64","true"
"242","11","105","true","242","2","64","true"
"243","10","105","true","243","2","64","true"
"244","10","105","true","244","2","64","true"
"245","9","105","true","245","2","64","true"
"246","9","105","true","246","2","64","true"
"247","11","105","true","247","2","64","true"
"248","10","105","true","248","2","64","true"
"249","10","105","true","249","2","64","true"
"250","10","105","true","250","1","64","true"
"251","10","105","true","251","1","64","true"
"252","11","105","true","252","1","64","true"
"253","12","105","true","253","1","64","true"
"254","11","105","true","254","1","64","true"
"255","11","105","true","255","1","64","true"
"256","14","105","true","256","1","64","true"
"257","13","105","true","257","1","64","true"
"258","12","105","true","258","1","64","true"
"259","13","105","true","259","1","64","true"
"260","11","105","true","260","1","64","true"
"261","11","105","true","261","1","64","true"
"262","13","105","true","262","1","64","true"
"263","13","105","true","263","1","64","true"
"264","12","105","true","264","1","64","true"
"265","12","105","true","265","1","64","true"
"266","10","105","true","266","1","64","true"
"267","10","105","true","267","1","64","true"
"268","10","105","true","268","1","64","true"
"269","11","105","true","269","1","64","true"
"270","11","105","true","270","1","64","true"
"271","10","105","true","271","1","64","true"
"272","11","105","true","272","1","64","true"
"273","12","105","true","273","2","64","true"
"274","8","105","true","274","3","64","true"
"275","9","105","true","275","3","64","true"
"276","9","105","true","276","3","64","true"
"277","9","105","true","277","3","64","true"
"278","10","105","true","278","3","64","true"
"279","9","105","true","279","2","64","true"
"280","10","105","true","280","2","64","true"
"281","10","105","true","281","2","64","true"
"282","9","105","true","282","2","64","true"
"283","7","105","true","283","2","64","true"
"284","9","105","true","284","2","64","true"
"285","9","105","true","285","2","64","true"
"286","10","105","true","286","3","64","true"
"287","9","105","true","287","3","64","true"
"288","8","105","true","288","3","64","true"
"289","8","105","true","289","3","64","true"
"290","7","105","true","290","3","64","true"
"291","9","105","true","291","4","64","true"
"292","10","105","true","292","4","64","true"
"293","10","105","true","293","4","64","true"
"294","10","105","true","294","4","64","true"
"295","11","105","true","295","4","64","true"
"296","10","105","true","296","4","64","true"
"297","7","105","true","297","4","64","true"
"298","6","105","true","298","4","64","true"
"299","6","105","true","299","5","64","true"
"300","6","105","true","300","5","64","true"
"301","6","105","true","301","5","64","true"
"302","6","105","true","302","5","64","true"
"303","6","105","true","303","5","64","true"
"304","6","105","true","304","5","64","true"
"305","6","105","true","305","5","64","true"
"306","9","105","true","306","5","64","true"
"307","10","105","true","307","5","64","true"
"308","10","105","true","308","5","64","true"
"309","11","105","true","309","5","64","true"
"310","11","105","true","310","5","64","true"
"311","9","105","true","311","5","64","true"
"312","11","105","true","312","5","64","true"
"313","11","105","true","313","5","64","true"
"314","13","105","true","314","5","64","true"
"315","12","105","true","315","5","64","true"
"316","10","105","true","316","6","64","true"
"317","11","105","true","317","6","64","true"
"318","10","105","true","318","6","64","true"
"319","9","105","true","319","7","64","true"
"320","9","105","true","320","8","64","true"
"321","9","105","true","321","8","64","true"
"322","10","105","true","322","8","64","true"
"323","9","105","true","323","8","64","true"
"324","9","105","true","324","8","64","true"
"325","10","105","true","325","8","64","true"
"326","10","105","true","326","8","64","true"
"327","10","105","true","327","8","64","true"
"328","13","105","true","328","8","64","true"
"329","14","105","true","329","8","64","true"
"330","14","105","true","330","8","64","true"
"331","14","105","true","331","8","64","true"
"332","15","105","true","332","8","64","true"
"333","17","105","true","333","8","64","true"
"334","17","105","true","334","8","64","true"
"335","17","105","true","335","8","64","true"
"336","18","105","true","336","8","64","true"
"337","20","105","true","337","8","64","true"
"338","20","105","true","338","9","64","true"
"339","20","105","true","339","9","64","true"
"340","23","105","true","340","9","64","true"
"341","20","105","true","341","9","64","true"
"342","18","105","true","342","10","64","true"
"343","18","105","true","343","10","64","true"
"344","21","105","true","344","10","64","true"
"345","20","105","true","345","10","64","true"
"346","18","105","true","346","10","64","true"
"347","19","105","true","347","10","64","true"
"348","21","105","true","348","10","64","true"
"349","21","105","true","349","10","64","true"
"350","19","105","true","350","10","64","true"
"351","20","105","true","351","10","64","true"
"352","21","105","true","352","10","64","true"
"353","19","105","true","353","11","64","true"
"354","18","105","true","354","11","64","true"
"355","19","105","true","355","11","64","true"
"356","19","105","true","356","11","64","true"
"357","17","105","true","357","11","64","true"
"358","17","105","true","358","11","64","true"
"359","17","105","true","359","11","64","true"
"360","20","105","true","360","11","64","true"
"361","17","105","true","361","11","64","true"
"362","17","105","true","362","11","64","true"
"363","20","105","true","363","11","64","true"
"364","18","105","true","364","11","64","true"
"365","20","105","true","365","11","64","true"
"366","18","105","true","366","11","64","true"
"367","18","105","true","367","11","64","true"
"368","18","105","true","368","11","64","true"
"369","16","105","true","369","11","64","true"
"370","13","105","true","370","11","64","true"
"371","15","105","true","371","11","64","true"
"372","12","105","true","372","11","64","true"
"373","11","105","true","373","11","64","true"
"374","11","105","true","374","10","64","true"
"375","9","105","true","375","9","64","true"
"376","9","105","true","376","9","64","true"
"377","13","105","true","377","9","64","true"
"378","16","105","true","378","10","64","true"
"379","16","105","true","379","10","64","true"
"380","14","105","true","380","10","64","true"
"381","12","105","true","381","10","64","true"
"382","12","105","true","382","10","64","true"
"383","12","105","true","383","10","64","true"
"384","16","105","true","384","10","64","true"
"385","20","105","true","385","10","64","true"
"386","19","105","true","386","10","64","true"
"387","18","105","true","387","9","64","true"
"388","18","105","true","388","9","64","true"
"389","17","105","true","389","9","64","true"
"390","14","105","true","390","9","64","true"
"391","16","105","true","391","9","64","true"
"392","14","105","true","392","8","64","true"
"393","16","105","true","393","8","64","true"
"394","16","105","true","394","8","64","true"
"395","14","105","true","395","8","64","true"
"396","14","105","true","396","8","64","true"
"397","12","105","true","397","8","64","true"
"398","14","105","true","398","8","64","true"
"399","16","105","true","399","8","64","true"
"400","19","105","true","400","7","64","true"
"401","22","105","true","401","7","64","true"
"402","23","105","true","402","7","64","true"
"403","21","105","true","403","7","64","true"
"404","19","105","true","404","7","64","true"
"405","20","105","true","405","7","64","true"
"406","19","105","true","406","7","64","true"
"407","17","105","true","407","7","64","true"
"408","17","105","true","408","7","64","true"
"409","15","105","true","409","7","64","true"
"410","15","105","true","410","7","64","true"
"411","14","105","true","411","7","64","true"
"412","13","105","true","412","7","64","true"
"413","13","105","true","413","7","64","true"
"414","12","105","true","414","7","64","true"
"415","11","105","true","415","7","64","true"
"416","9","105","true","416","7","64","true"
"417","9","105","true","417","7","64","true"
"418","8","105","true","418","7","64","true"
"419","7","105","true","419","7","64","true"
"420","8","105","true","420","6","64","true"
"421","7","105","true","421","6","64","true"
"422","7","105","true","422","6","64","true"
"423","6","105","true","423","6","64","true"
"424","7","105","true","424","6","64","true"
"425","7","105","true","425","7","64","true"
"426","10","105","true","426","7","64","true"
"427","9","105","true","427","8","64","true"
"428","9","105","true","428","8","64","true"
"429","11","105","true","429","8","64","true"
"430","10","105","true","430","8","64","true"
"431","11","105","true","431","8","64","true"
"432","10","105","true","432","8","64","true"
"433","11","105","true","433","8","64","true"
"434","10","105","true","434","8","64","true"
"435","10","105","true","435","8","64","true"
"436","9","105","true","436","8","64","true"
"437","8","105","true","437","8","64","true"
"438","8","105","true","438","8","64","true"
"439","8","105","true","439","7","64","true"
"440","9","105","true","440","7","64","true"
"441","9","105","true","441","7","64","true"
"442","11","105","true","442","7","64","true"
"443","14","105","true","443","6","64","true"
"444","15","105","true","444","6","64","true"
"445","16","105","true","445","6","64","true"
"446","17","105","true","446","7","64","true"
"447","17","105","true","447","7","64","true"
"448","15","105","true","448","7","64","true"
"449","16","105","true","449","7","64","true"
"450","19","105","true","450","7","64","true"
"451","23","105","true","451","7","64","true"
"452","21","105","true","452","7","64","true"
"453","22","105","true","453","7","64","true"
"454","22","105","true","454","7","64","true"
"455","21","105","true","455","7","64","true"
"456","20","105","true","456","7","64","true"
"457","20","105","true","457","8","64","true"
"458","18","105","true","458","8","64","true"
"459","16","105","true","459","8","64","true"
"460","16","105","true","460","8","64","true"
"461","22","105","true","461","8","64","true"
"462","21","105","true","462","9","64","true"
"463","18","105","true","463","10","64","true"
"464","20","105","true","464","10","64","true"
"465","18","105","true","465","10","64","true"
"466","15","105","true","466","10","64","true"
"467","14","105","true","467","11","64","true"
"468","16","105","true","468","12","64","true"
"469","15","105","true","469","12","64","true"
"470","12","105","true","470","12","64","true"
"471","14","105","true","471","12","64","true"
"472","17","105","true","472","12","64","true"
"473","17","105","true","473","12","64","true"
"474","16","105","true","474","12","64","true"
"475","12","105","true","475","12","64","true"
"476","12","105","true","476","12","64","true"
"477","13","105","true","477","12","64","true"
"478","11","105","true","478","12","64","true"
"479","10","105","true","479","12","64","true"
"480","10","105","true","480","12","64","true"
"481","10","105","true","481","12","64","true"
"482","12","105","true","482","12","64","true"
"483","13","105","true","483","12","64","true"
"484","13","105","true","484","12","64","true"
"485","13","105","true","485","12","64","true"
"486","18","105","true","486","12","64","true"
"487","21","105","true","487","12","64","true"
"488","20","105","true","488","12","64","true"
"489","19","105","true","489","13","64","true"
"490","20","105","true","490","13","64","true"
"491","23","105","true","491","13","64","true"
"492","23","105","true","492","13","64","true"
"493","19","105","true","493","13","64","true"
"494","26","105","true","494","13","64","true"
"495","24","105","true","495","13","64","true"
"496","22","105","true","496","13","64","true"
"497","23","105","true","497","13","64","true"
"498","25","105","true","498","13","64","true"
"499","22","105","true","499","13","64","true"
"500","24","105","true","500","13","64","true"
"501","29","105","true","501","13","64","true"
"502","25","105","true","502","13","64","true"
"503","27","105","true","503","13","64","true"
"504","26","105","true","504","13","64","true"
"505","29","105","true","505","13","64","true"
"506","29","105","true","506","13","64","true"
"507","31","105","true","507","13","64","true"
"508","33","105","true","508","13","64","true"
"509","39","105","true","509","13","64","true"
"510","40","105","true","510","13","64","true"
"511","42","105","true","511","13","64","true"
"512","41","105","true","512","13","64","true"
"513","44","105","true","513","13","64","true"
"514","42","105","true","514","13","64","true"
"515","45","105","true","515","13","64","true"
"516","47","105","true","516","13","64","true"
"517","48","105","true","517","13","64","true"
"518","50","105","true","518","12","64","true"
"519","48","105","true","519","12","64","true"
"520","50","105","true","520","13","64","true"
"521","53","105","true","521","14","64","true"
"522","51","105","true","522","14","64","true"
"523","55","105","true","523","14","64","true"
"524","52","105","true","524","15","64","true"
"525","50","105","true","525","15","64","true"
"526","47","105","true","526","14","64","true"
"527","45","105","true","527","14","64","true"
"528","49","105","true","528","13","64","true"
"529","52","105","true","529","13","64","true"
"530","48","105","true","530","13","64","true"
"531","43","105","true","531","13","64","true"
"532","40","105","true","532","13","64","true"
"533","45","105","true","533","13","64","true"
"534","45","105","true","534","13","64","true"
"535","47","105","true","535","13","64","true"
"536","44","105","true","536","13","64","true"
"537","46","105","true","537","13","64","true"
"538","51","105","true","538","13","64","true"
"539","50","105","true","539","13","64","true"
"540","50","105","true","540","13","64","true"
"541","47","105","true","541","14","64","true"
"542","45","105","true","542","14","64","true"
"543","45","105","true","543","14","64","true"
"544","44","105","true","544","14","64","true"
"545","46","105","true","545","14","64","true"
"546","46","105","true","546","14","64","true"
"547","47","105","true","547","13","64","true"
"548","54","105","true","548","13","64","true"
"549","53","105","true","549","13","64","true"
"550","50","105","true","550","13","64","true"
"551","51","105","true","551","13","64","true"
"552","47","105","true","552","13","64","true"
"553","49","105","true","553","13","64","true"
"554","49","105","true","554","13","64","true"
"555","47","105","true","555","12","64","true"
"556","47","105","true","556","13","64","true"
"557","50","105","true","557","13","64","true"
"558","50","105","true","558","12","64","true"
"559","50","105","true","559","12","64","true"
"560","44","105","true","560","13","64","true"
"561","45","105","true","561","14","64","true"
"562","47","105","true","562","14","64","true"
"563","45","105","true","563","13","64","true"
"564","40","105","true","564","12","64","true"
"565","44","105","true","565","12","64","true"
"566","46","105","true","566","12","64","true"
"567","44","105","true","567","12","64","true"
"568","45","105","true","568","11","64","true"
"569","48","105","true","569","10","64","true"
"570","47","105","true","570","10","64","true"
"571","51","105","true","571","11","64","true"
"572","50","105","true","572","11","64","true"
"573","50","105","true","573","11","64","true"
"574","49","105","true","574","12","64","true"
"575","50","105","true","575","12","64","true"
"576","53","105","true","576","13","64","true"
"577","54","105","true","577","14","64","true"
"578","55","105","true","578","15","64","true"
"579","54","105","true","579","16","64","true"
"580","56","105","true","580","15","64","true"
"581","55","105","true","581","15","64","true"
"582","52","105","true","582","16","64","true"
"583","47","105","true","583","16","64","true"
"584","43","105","true","584","17","64","true"
"585","43","105","true","585","17","64","true"
"586","42","105","true","586","17","64","true"
"587","43","105","true","587","17","64","true"
"588","40","105","true","588","17","64","true"
"589","40","105","true","589","19","64","true"
"590","43","105","true","590","19","64","true"
"591","41","105","true","591","19","64","true"
"592","44","105","true","592","19","64","true"
"593","44","105","true","593","19","64","true"
"594","45","105","true","594","19","64","true"
"595","44","105","true","595","19","64","true"
"596","45","105","true","596","19","64","true"
"597","46","105","true","597","20","64","true"
"598","44","105","true","598","20","64","true"
"599","44","105","true","599","20","64","true"
"600","43","105","true","600","20","64","true"
"601","41","105","true","601","20","64","true"
"602","36","105","true","602","20","64","true"
"603","34","105","true","603","20","64","true"
"604","38","105","true","604","21","64","true"
"605","38","105","true","605","21","64","true"
"606","37","105","true","606","21","64","true"
"607","38","105","true","607","21","64","true"
"608","39","105","true","608","21","64","true"
"609","36","105","true","609","21","64","true"
"610","35","105","true","610","21","64","true"
"611","35","105","true","611","21","64","true"
"612","41","105","true","612","21","64","true"
"613","44","105","true","613","21","64","true"
"614","45","105","true","614","21","64","true"
"615","43","105","true","615","21","64","true"
"616","43","105","true","616","21","64","true"
"617","41","105","true","617","21","64","true"
"618","43","105","true","618","21","64","true"
"619","45","105","true","619","21","64","true"
"620","51","105","true","620","22","64","true"
"621","58","105","true","621","21","64","true"
"622","57","105","true","622","20","64","true"
"623","55","105","true","623","19","64","true"
"624","55","105","true","624","19","64","true"
"625","53","105","true","625","18","64","true"
"626","52","105","true","626","18","64","true"
"627","53","105","true","627","18","64","true"
"628","54","105","true","628","18","64","true"
"629","58","105","true","629","18","64","true"
"630","62","105","true","630","18","64","true"
"631","63","105","true","631","18","64","true"
"632","62","105","true","632","18","64","true"
"633","63","105","true","633","18","64","true"
"634","63","105","true","634","18","64","true"
"635","60","105","true","635","18","64","true"
"636","62","105","true","636","18","64","true"
"637","63","105","true","637","18","64","true"
"638","61","105","true","638","18","64","true"
"639","57","105","true","639","18","64","true"
"640","54","105","true","640","18","64","true"
"641","57","105","true","641","18","64","true"
"642","58","105","true","642","17","64","true"
"643","61","105","true","643","17","64","true"
"644","62","105","true","644","17","64","true"
"645","60","105","true","645","17","64","true"
"646","60","105","true","646","17","64","true"
"647","57","105","true","647","17","64","true"
"648","56","105","true","648","17","64","true"
"649","55","105","true","649","18","64","true"
"650","59","105","true","650","18","64","true"
"651","63","105","true","651","18","64","true"
"652","64","105","true","652","18","64","true"
"653","61","105","true","653","18","64","true"
"654","59","105","true","654","18","64","true"
"655","59","105","true","655","18","64","true"
"656","58","105","true","656","18","64","true"
"657","57","105","true","657","17","64","true"
"658","57","105","true","658","17","64","true"
"659","58","105","true","659","17","64","true"
"660","60","105","true","660","17","64","true"
"661","55","105","true","661","16","64","true"
"662","58","105","true","662","15","64","true"
"663","53","105","true","663","15","64","true"
"664","51","105","true","664","15","64","true"
"665","53","105","true","665","15","64","true"
"666","54","105","true","666","15","64","true"
"667","56","105","true","667","15","64","true"
"668","54","105","true","668","15","64","true"
"669","56","105","true","669","15","64","true"
"670","52","105","true","670","15","64","true"
"671","47","105","true","671","15","64","true"
"672","45","105","true","672","14","64","true"
"673","46","105","true","673","14","64","true"
"674","45","105","true","674","14","64","true"
"675","44","105","true","675","13","64","true"
"676","41","105","true","676","13","64","true"
"677","40","105","true","677","12","64","true"
"678","39","105","true","678","11","64","true"
"679","39","105","true","679","10","64","true"
"680","38","105","true","680","9","64","true"
"681","38","105","true","681","9","64","true"
"682","42","105","true","682","9","64","true"
"683","45","105","true","683","8","64","true"
"684","49","105","true","684","8","64","true"
"685","48","105","true","685","7","64","true"
"686","49","105","true","686","7","64","true"
"687","46","105","true","687","7","64","true"
"688","48","105","true","688","7","64","true"
"689","48","105","true","689","7","64","true"
"690","53","105","true","690","5","64","true"
"691","54","105","true","691","4","64","true"
"692","55","105","true","692","4","64","true"
"693","55","105","true","693","4","64","true"
"694","54","105","true","694","5","64","true"
"695","52","105","true","695","5","64","true"
"696","56","105","true","696","5","64","true"
"697","50","105","true","697","5","64","true"
"698","51","105","true","698","4","64","true"
"699","48","105","true","699","4","64","true"
"700","49","105","true","700","4","64","true"
"701","48","105","true","701","4","64","true"
"702","46","105","true","702","4","64","true"
"703","45","105","true","703","4","64","true"
"704","43","105","true","704","4","64","true"
"705","44","105","true","705","3","64","true"
"706","43","105","true","706","3","64","true"
"707","42","105","true","707","3","64","true"
"708","48","105","true","708","3","64","true"
"709","44","105","true","709","3","64","true"
"710","45","105","true","710","3","64","true"
"711","45","105","true","711","3","64","true"
"712","43","105","true","712","3","64","true"
"713","44","105","true","713","3","64","true"
"714","46","105","true","714","3","64","true"
"715","44","105","true","715","3","64","true"
"716","41","105","true","716","3","64","true"
"717","41","105","true","717","3","64","true"
"718","43","105","true","718","3","64","true"
"719","39","105","true","719","4","64","true"
"720","37","105","true","720","4","64","true"
"721","39","105","true","721","3","64","true"
"722","42","105","true","722","3","64","true"
"723","42","105","true","723","3","64","true"
"724","44","105","true","724","3","64","true"
"725","42","105","true","725","3","64","true"
"726","43","105","true","726","3","64","true"
